scenario,strategy,weight_method,seed,num_students,overload_ratio,violation_level,rejected_hard,waitlist,success_rate_pct,urgent_success_pct,normal_success_pct,fairness_index,capacity_util_pct,filter_ms,rank_ms,allocate_ms,total_ms
KB6_NhieuSVNamCuoi,Hybrid,AHP,59,5000,1.500000,low,229,6302,64.800000,95.233813,40.417867,0.859630,100.000000,0.384000,2.356000,65.820000,68.560000
KB6_NhieuSVNamCuoi,FIFO,-,60,5000,1.500000,low,0,1764,64.720000,64.967320,64.510166,0.999988,99.876543,0.000000,2.692000,0.225000,2.917000
KB6_NhieuSVNamCuoi,Rule-based,-,60,5000,1.500000,low,259,1512,64.580000,69.411765,60.480591,0.995295,99.660494,0.480000,2.504000,0.140000,3.124000
KB6_NhieuSVNamCuoi,TOPSIS,EWM,60,5000,1.500000,low,259,1512,64.580000,94.161220,39.482440,0.856609,99.660494,0.200000,2.577000,0.188000,2.965000
KB6_NhieuSVNamCuoi,Hybrid,EWM,60,5000,1.500000,low,259,6242,64.800000,94.596950,39.519409,0.855688,100.000000,0.742000,2.845000,61.979000,65.566000
KB6_NhieuSVNamCuoi,TOPSIS,AHP,60,5000,1.500000,low,259,1512,64.580000,93.638344,39.926063,0.860792,99.660494,0.200000,3.497000,0.138000,3.835000
KB6_NhieuSVNamCuoi,Hybrid,AHP,60,5000,1.500000,low,259,6242,64.800000,94.422658,39.667283,0.857083,100.000000,0.211000,2.864000,65.558000,68.633000
KB6_NhieuSVNamCuoi,FIFO,-,61,5000,1.500000,low,0,1779,64.420000,64.112554,64.684015,0.999980,99.413580,0.000000,2.725000,0.171000,2.896000
KB6_NhieuSVNamCuoi,Rule-based,-,61,5000,1.500000,low,262,1527,64.220000,69.956710,59.293680,0.993240,99.104938,0.225000,2.537000,0.493000,3.255000
KB6_NhieuSVNamCuoi,TOPSIS,EWM,61,5000,1.500000,low,262,1527,64.220000,93.896104,38.736059,0.852542,99.104938,0.235000,3.050000,0.178000,3.463000
KB6_NhieuSVNamCuoi,Hybrid,EWM,61,5000,1.500000,low,262,6236,64.800000,94.329004,39.442379,0.855910,100.000000,0.552000,2.852000,63.046000,66.450000
KB6_NhieuSVNamCuoi,TOPSIS,AHP,61,5000,1.500000,low,262,1527,64.220000,93.506494,39.070632,0.855732,99.104938,0.196000,2.939000,0.388000,3.523000
KB6_NhieuSVNamCuoi,Hybrid,AHP,61,5000,1.500000,low,262,6236,64.800000,94.112554,39.628253,0.857659,100.000000,0.519000,2.565000,65.057000,68.141000
KB6_NhieuSVNamCuoi,FIFO,-,62,5000,1.500000,low,0,1768,64.640000,63.800705,65.336750,0.999859,99.753086,0.000000,3.639000,0.157000,3.796000
KB6_NhieuSVNamCuoi,Rule-based,-,62,5000,1.500000,low,257,1512,64.620000,69.973545,60.175695,0.994365,99.722222,0.267000,3.344000,0.147000,3.758000
KB6_NhieuSVNamCuoi,TOPSIS,EWM,62,5000,1.500000,low,257,1512,64.620000,94.664903,39.677892,0.856509,99.722222,0.487000,4.472000,0.136000,5.095000
KB6_NhieuSVNamCuoi,Hybrid,EWM,62,5000,1.500000,low,257,6246,64.800000,94.929453,39.787701,0.856503,100.000000,0.305000,3.761000,68.754000,72.820000
KB6_NhieuSVNamCuoi,TOPSIS,AHP,62,5000,1.500000,low,257,1512,64.620000,94.312169,39.970717,0.859280,99.722222,0.211000,2.796000,0.141000,3.148000
KB6_NhieuSVNamCuoi,Hybrid,AHP,62,5000,1.500000,low,257,6246,64.800000,94.753086,39.934114,0.857885,100.000000,0.213000,3.881000,66.884000,70.978000
KB6_NhieuSVNamCuoi,FIFO,-,63,5000,1.500000,low,0,1764,64.720000,65.367582,64.186725,0.999917,99.876543,0.000000,3.709000,0.149000,3.858000
KB6_NhieuSVNamCuoi,Rule-based,-,63,5000,1.500000,low,260,1510,64.600000,70.770593,59.518600,0.992597,99.691358,0.202000,3.063000,0.146000,3.411000
KB6_NhieuSVNamCuoi,TOPSIS,EWM,63,5000,1.500000,low,260,1510,64.600000,94.065545,40.335522,0.862203,99.691358,0.189000,3.343000,0.266000,3.798000
KB6_NhieuSVNamCuoi,Hybrid,EWM,63,5000,1.500000,low,260,6240,64.800000,94.419841,40.408461,0.861716,100.000000,0.495000,3.016000,60.998000,64.509000
KB6_NhieuSVNamCuoi,TOPSIS,AHP,63,5000,1.500000,low,260,1510,64.600000,93.711249,40.627279,0.864944,99.691358,0.199000,3.651000,0.246000,4.096000
KB6_NhieuSVNamCuoi,Hybrid,AHP,63,5000,1.500000,low,260,6240,64.800000,94.065545,40.700219,0.864450,100.000000,0.344000,2.633000,61.701000,64.678000
KB6_NhieuSVNamCuoi,FIFO,-,64,5000,1.500000,low,0,1765,64.700000,65.974924,63.602531,0.999665,99.845679,0.000000,2.424000,0.188000,2.612000
KB6_NhieuSVNamCuoi,Rule-based,-,64,5000,1.500000,low,229,1542,64.580000,69.865975,60.029773,0.994299,99.660494,0.722000,2.360000,0.141000,3.223000
KB6_NhieuSVNamCuoi,TOPSIS,EWM,64,5000,1.500000,low,229,1542,64.580000,94.595763,38.742092,0.850725,99.660494,0.214000,3.366000,0.144000,3.724000
KB6_NhieuSVNamCuoi,Hybrid,EWM,64,5000,1.500000,low,229,6302,64.800000,95.460441,38.407146,0.846282,100.000000,0.280000,4.118000,61.895000,66.293000
KB6_NhieuSVNamCuoi,TOPSIS,AHP,64,5000,1.500000,low,229,1542,64.580000,94.033722,39.225902,0.855318,99.660494,0.208000,2.776000,0.159000,3.143000
KB6_NhieuSVNamCuoi,Hybrid,AHP,64,5000,1.500000,low,229,6302,64.800000,95.071336,38.742092,0.849472,100.000000,0.197000,3.582000,66.325000,70.104000
KB6_NhieuSVNamCuoi,FIFO,-,65,5000,1.500000,low,0,1772,64.560000,65.295405,63.941068,0.999890,99.629630,0.000000,2.488000,0.609000,3.097000
KB6_NhieuSVNamCuoi,Rule-based,-,65,5000,1.500000,low,227,1554,64.380000,69.102845,60.405157,0.995510,99.351852,0.216000,2.351000,0.138000,2.705000
KB6_NhieuSVNamCuoi,TOPSIS,EWM,65,5000,1.500000,low,227,1554,64.380000,94.792123,38.784530,0.850481,99.351852,0.435000,2.946000,0.188000,3.569000
KB6_NhieuSVNamCuoi,Hybrid,EWM,65,5000,1.500000,low,227,6308,64.760000,95.317287,39.042357,0.850756,99.938272,0.331000,2.810000,65.727000,68.868000
KB6_NhieuSVNamCuoi,TOPSIS,AHP,65,5000,1.500000,low,227,1554,64.380000,94.004376,39.447514,0.856804,99.351852,0.334000,3.077000,0.146000,3.557000
KB6_NhieuSVNamCuoi,Hybrid,AHP,65,5000,1.500000,low,227,6308,64.760000,94.792123,39.484346,0.854951,99.938272,0.210000,3.086000,66.638000,69.934000
KB6_NhieuSVNamCuoi,FIFO,-,66,5000,1.500000,low,0,1767,64.660000,64.250559,64.990958,0.999967,99.783951,0.000000,4.124000,0.263000,4.387000
KB6_NhieuSVNamCuoi,Rule-based,-,66,5000,1.500000,low,259,1514,64.540000,69.664430,60.397830,0.994949,99.598765,0.218000,2.759000,0.134000,3.111000
KB6_NhieuSVNamCuoi,TOPSIS,EWM,66,5000,1.500000,low,259,1514,64.540000,93.736018,40.940325,0.866792,99.598765,0.185000,3.196000,0.136000,3.517000
KB6_NhieuSVNamCuoi,Hybrid,EWM,66,5000,1.500000,low,259,6242,64.800000,94.228188,41.012658,0.865927,100.000000,0.285000,2.705000,63.238000,66.228000
KB6_NhieuSVNamCuoi,TOPSIS,AHP,66,5000,1.500000,low,259,1514,64.540000,93.467562,41.157324,0.868824,99.598765,0.319000,3.259000,0.267000,3.845000
KB6_NhieuSVNamCuoi,Hybrid,AHP,66,5000,1.500000,low,259,6242,64.800000,94.183445,41.048825,0.866265,100.000000,0.577000,3.391000,64.217000,68.185000
KB6_NhieuSVNamCuoi,FIFO,-,67,5000,1.500000,low,0,1769,64.620000,63.887650,65.215814,0.999894,99.722222,0.000000,2.544000,0.164000,2.708000
KB6_NhieuSVNamCuoi,Rule-based,-,67,5000,1.500000,low,227,1544,64.580000,69.371378,60.681901,0.995556,99.660494,0.547000,3.705000,0.157000,4.409000
KB6_NhieuSVNamCuoi,TOPSIS,EWM,67,5000,1.500000,low,227,1544,64.580000,94.828355,39.970983,0.857918,99.660494,0.311000,2.754000,0.406000,3.471000
KB6_NhieuSVNamCuoi,Hybrid,EWM,67,5000,1.500000,low,227,6306,64.800000,95.497102,39.825898,0.855252,100.000000,0.211000,4.625000,63.227000,68.063000
KB6_NhieuSVNamCuoi,TOPSIS,AHP,67,5000,1.500000,low,227,1544,64.580000,94.471690,40.261153,0.860667,99.660494,0.240000,2.142000,0.155000,2.537000
KB6_NhieuSVNamCuoi,Hybrid,AHP,67,5000,1.500000,low,227,6306,64.800000,95.229603,40.043526,0.857316,100.000000,0.378000,2.261000,65.732000,68.371000
KB6_NhieuSVNamCuoi,FIFO,-,68,5000,1.500000,low,0,1772,64.560000,64.726175,64.416263,0.999994,99.629630,0.000000,3.476000,0.166000,3.642000
KB6_NhieuSVNamCuoi,Rule-based,-,68,5000,1.500000,low,239,1546,64.300000,68.952135,60.276016,0.995513,99.228395,0.259000,4.623000,0.246000,5.128000
KB6_NhieuSVNamCuoi,TOPSIS,EWM,68,5000,1.500000,low,239,1546,64.300000,93.574817,38.977993,0.854956,99.228395,0.361000,4.385000,0.169000,4.915000
KB6_NhieuSVNamCuoi,Hybrid,EWM,68,5000,1.500000,low,239,6282,64.800000,94.911600,38.754196,0.849970,100.000000,0.625000,3.034000,66.418000,70.077000
KB6_NhieuSVNamCuoi,TOPSIS,AHP,68,5000,1.500000,low,239,1546,64.300000,93.100474,39.388288,0.858843,99.228395,0.314000,2.746000,0.151000,3.211000
KB6_NhieuSVNamCuoi,Hybrid,AHP,68,5000,1.500000,low,239,6282,64.800000,94.566624,39.052592,0.852798,100.000000,0.203000,3.803000,70.050000,74.056000
KB6_NhieuSVNamCuoi,FIFO,-,69,5000,1.500000,low,0,1775,64.500000,64.729549,64.314151,0.999990,99.537037,0.000000,2.673000,0.196000,2.869000
KB6_NhieuSVNamCuoi,Rule-based,-,69,5000,1.500000,low,238,1549,64.260000,69.199821,60.260586,0.995255,99.166667,0.353000,3.481000,0.156000,3.990000
KB6_NhieuSVNamCuoi,TOPSIS,EWM,69,5000,1.500000,low,238,1549,64.260000,94.680376,39.630836,0.856172,99.166667,0.328000,3.092000,0.164000,3.584000
KB6_NhieuSVNamCuoi,Hybrid,EWM,69,5000,1.500000,low,238,6285,64.780000,95.306214,40.065147,0.857249,99.969136,0.221000,3.622000,65.529000,69.372000
KB6_NhieuSVNamCuoi,TOPSIS,AHP,69,5000,1.500000,low,238,1549,64.260000,94.412159,39.847991,0.858247,99.166667,0.201000,2.576000,0.133000,2.910000
KB6_NhieuSVNamCuoi,Hybrid,AHP,69,5000,1.500000,low,238,6285,64.780000,95.216808,40.137532,0.857935,99.969136,0.234000,3.668000,72.885000,76.787000
KB6_NhieuSVNamCuoi,FIFO,-,70,5000,1.500000,low,0,1768,64.640000,64.910714,64.420290,0.999986,99.753086,0.000000,2.672000,0.152000,2.824000
KB6_NhieuSVNamCuoi,Rule-based,-,70,5000,1.500000,low,221,1550,64.580000,70.223214,60.000000,0.993875,99.660494,0.588000,2.701000,0.142000,3.431000
KB6_NhieuSVNamCuoi,TOPSIS,EWM,70,5000,1.500000,low,221,1550,64.580000,95.089286,39.818841,0.856278,99.660494,0.321000,3.883000,0.273000,4.477000
KB6_NhieuSVNamCuoi,Hybrid,EWM,70,5000,1.500000,low,221,6318,64.800000,95.714286,39.710145,0.853957,100.000000,0.671000,2.807000,64.314000,67.792000
KB6_NhieuSVNamCuoi,TOPSIS,AHP,70,5000,1.500000,low,221,1550,64.580000,94.508929,40.289855,0.860746,99.660494,0.286000,2.494000,0.486000,3.266000
KB6_NhieuSVNamCuoi,Hybrid,AHP,70,5000,1.500000,low,221,6318,64.800000,95.491071,39.891304,0.855678,100.000000,0.212000,2.907000,61.162000,64.281000
KB6_NhieuSVNamCuoi,FIFO,-,71,5000,1.500000,low,0,1767,64.660000,64.537158,64.764728,0.999997,99.783951,0.000000,2.452000,0.136000,2.588000
KB6_NhieuSVNamCuoi,Rule-based,-,71,5000,1.500000,low,276,1499,64.500000,68.578879,61.022601,0.996612,99.537037,0.501000,2.310000,0.134000,2.945000
KB6_NhieuSVNamCuoi,TOPSIS,EWM,71,5000,1.500000,low,276,1499,64.500000,92.916123,40.274176,0.864892,99.537037,0.308000,2.917000,0.167000,3.392000
KB6_NhieuSVNamCuoi,Hybrid,EWM,71,5000,1.500000,low,276,6208,64.800000,93.828770,40.051871,0.861070,100.000000,0.383000,2.464000,64.373000,67.220000
KB6_NhieuSVNamCuoi,TOPSIS,AHP,71,5000,1.500000,low,276,1499,64.500000,92.611908,40.533531,0.867310,99.537037,0.465000,2.612000,0.346000,3.423000
KB6_NhieuSVNamCuoi,Hybrid,AHP,71,5000,1.500000,low,276,6208,64.800000,93.698392,40.163023,0.862110,100.000000,0.408000,2.629000,65.643000,68.680000
